※ 매년 말일자 통계 현황,,,,,,,,,,,,,,,,,,,
,,2018년,,,,,,2019년,,,,,,2020년,,,,,
행정기관코드,행정기관,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
4421000000,충청남도 서산시 ,"174,162","75,091",          2.32,"89,793","84,369",          1.06,"174,690","76,748",          2.28,"90,348","84,342",          1.07,"175,591","79,103",          2.22,"91,399","84,192",          1.09
4421025000,충청남도 서산시 대산읍,"14,180","6,684",          2.12,"7,921","6,259",          1.27,"13,728","6,689",          2.05,"7,770","5,958",          1.30,"13,903","7,078",          1.96,"8,036","5,867",          1.37
4421031000,충청남도 서산시 인지면,"7,593","3,273",          2.32,"3,840","3,753",          1.02,"7,450","3,283",          2.27,"3,788","3,662",          1.03,"7,450","3,377",          2.21,"3,808","3,642",          1.05
4421032000,충청남도 서산시 부석면,"5,528","2,739",          2.02,"2,792","2,736",          1.02,"5,441","2,756",          1.97,"2,762","2,679",          1.03,"5,356","2,800",          1.91,"2,726","2,630",          1.04
4421033000,충청남도 서산시 팔봉면,"3,439","1,749",          1.97,"1,736","1,703",          1.02,"3,376","1,761",          1.92,"1,716","1,660",          1.03,"3,373","1,796",          1.88,"1,721","1,652",          1.04
4421034000,충청남도 서산시 지곡면,"8,090","3,660",          2.21,"4,293","3,797",          1.13,"8,180","3,731",          2.19,"4,336","3,844",          1.13,"8,152","3,798",          2.15,"4,377","3,775",          1.16
4421036000,충청남도 서산시 성연면,"11,611","4,651",          2.50,"6,047","5,564",          1.09,"13,673","5,469",          2.50,"7,168","6,505",          1.10,"15,451","6,182",          2.50,"8,110","7,341",          1.10
4421037000,충청남도 서산시 음암면,"9,844","4,344",          2.27,"5,099","4,745",          1.07,"9,567","4,313",          2.22,"4,927","4,640",          1.06,"9,463","4,411",          2.15,"4,888","4,575",          1.07
4421038000,충청남도 서산시 운산면,"5,381","2,699",          1.99,"2,720","2,661",          1.02,"5,269","2,699",          1.95,"2,639","2,630",          1.00,"5,133","2,712",          1.89,"2,600","2,533",          1.03
4421039000,충청남도 서산시 해미면,"7,797","4,009",          1.94,"3,995","3,802",          1.05,"7,561","3,973",          1.90,"3,894","3,667",          1.06,"7,418","3,929",          1.89,"3,849","3,569",          1.08
4421040000,충청남도 서산시 고북면,"6,710","2,941",          2.28,"3,459","3,251",          1.06,"6,534","2,937",          2.22,"3,353","3,181",          1.05,"6,367","2,946",          2.16,"3,294","3,073",          1.07
4421051000,충청남도 서산시 부춘동,"19,674","8,403",          2.34,"10,090","9,584",          1.05,"19,610","8,555",          2.29,"10,079","9,531",          1.06,"19,545","8,816",          2.22,"10,121","9,424",          1.07
4421052500,충청남도 서산시 동문1동,"18,787","7,377",          2.55,"9,767","9,020",          1.08,"19,266","7,669",          2.51,"10,027","9,239",          1.09,"19,034","7,795",          2.44,"9,908","9,126",          1.09
4421053500,충청남도 서산시 동문2동,"9,383","4,348",          2.16,"4,727","4,656",          1.02,"9,184","4,390",          2.09,"4,642","4,542",          1.02,"8,998","4,423",          2.03,"4,571","4,427",          1.03
4421054000,충청남도 서산시 수석동,"15,905","6,742",          2.36,"7,957","7,948",          1.00,"16,163","7,000",          2.31,"8,138","8,025",          1.01,"16,337","7,229",          2.26,"8,239","8,098",          1.02
4421055000,충청남도 서산시 석남동,"30,240","11,472",          2.64,"15,350","14,890",          1.03,"29,688","11,523",          2.58,"15,109","14,579",          1.04,"29,611","11,811",          2.51,"15,151","14,460",          1.05
4423000000,충청남도 논산시 ,"120,230","56,729",          2.12,"60,113","60,117",          1.00,"118,842","57,196",          2.08,"59,406","59,436",          1.00,"116,675","57,826",          2.02,"58,316","58,359",          1.00
4423025000,충청남도 논산시 강경읍,"9,104","4,551",          2.00,"4,400","4,704",          0.94,"8,735","4,448",          1.96,"4,251","4,484",          0.95,"8,375","4,393",          1.91,"4,079","4,296",          0.95
4423025300,충청남도 논산시 연무읍,"14,341","6,847",          2.09,"7,151","7,190",          0.99,"14,049","6,872",          2.04,"7,018","7,031",          1.00,"13,732","6,840",          2.01,"6,853","6,879",          1.00
4423031000,충청남도 논산시 성동면,"4,422","2,214",          2.00,"2,245","2,177",          1.03,"4,273","2,180",          1.96,"2,155","2,118",          1.02,"4,173","2,183",          1.91,"2,102","2,071",          1.01
4423032000,충청남도 논산시 광석면,"4,530","2,226",          2.04,"2,279","2,251",          1.01,"4,391","2,199",          2.00,"2,212","2,179",          1.02,"4,243","2,226",          1.91,"2,158","2,085",          1.04
4423033000,충청남도 논산시 노성면,"3,202","1,593",          2.01,"1,640","1,562",          1.05,"3,117","1,598",          1.95,"1,574","1,543",          1.02,"3,020","1,625",          1.86,"1,523","1,497",          1.02
4423034000,충청남도 논산시 상월면,"3,738","1,884",          1.98,"1,873","1,865",          1.00,"3,691","1,928",          1.91,"1,849","1,842",          1.00,"3,622","1,965",          1.84,"1,810","1,812",          1.00
4423035000,충청남도 논산시 부적면,"3,758","1,890",          1.99,"1,930","1,828",          1.06,"3,648","1,895",          1.93,"1,868","1,780",          1.05,"3,576","1,923",          1.86,"1,824","1,752",          1.04
4423036000,충청남도 논산시 연산면,"6,394","3,314",          1.93,"3,332","3,062",          1.09,"6,305","3,343",          1.89,"3,288","3,017",          1.09,"6,137","3,362",          1.83,"3,189","2,948",          1.08
4423038000,충청남도 논산시 벌곡면,"2,593","1,473",          1.76,"1,315","1,278",          1.03,"2,512","1,451",          1.73,"1,279","1,233",          1.04,"2,477","1,465",          1.69,"1,249","1,228",          1.02
4423039000,충청남도 논산시 양촌면,"6,518","3,001",          2.17,"3,290","3,228",          1.02,"6,486","3,018",          2.15,"3,275","3,211",          1.02,"6,217","3,038",          2.05,"3,169","3,048",          1.04
4423040000,충청남도 논산시 가야곡면,"3,666","1,957",          1.87,"1,870","1,796",          1.04,"3,591","1,968",          1.82,"1,836","1,755",          1.05,"3,439","1,955",          1.76,"1,741","1,698",          1.03
4423041000,충청남도 논산시 은진면,"4,215","2,324",          1.81,"2,228","1,987",          1.12,"4,025","2,252",          1.79,"2,123","1,902",          1.12,"3,978","2,288",          1.74,"2,089","1,889",          1.11
4423042000,충청남도 논산시 채운면,"2,450","1,222",          2.00,"1,197","1,253",          0.96,"2,353","1,205",          1.95,"1,147","1,206",          0.95,"2,274","1,207",          1.88,"1,094","1,180",          0.93
4423051000,충청남도 논산시 취암동,"33,684","14,829",          2.27,"16,758","16,926",          0.99,"34,766","15,566",          2.23,"17,291","17,475",          0.99,"35,004","16,046",          2.18,"17,466","17,538",          1.00
4423052000,충청남도 논산시 부창동,"17,615","7,404",          2.38,"8,605","9,010",          0.96,"16,900","7,273",          2.32,"8,240","8,660",          0.95,"16,408","7,310",          2.24,"7,970","8,438",          0.94
4425000000,충청남도 계룡시 ,"43,731","15,860",          2.76,"21,674","22,057",          0.98,"42,971","15,967",          2.69,"21,338","21,633",          0.99,"42,822","16,531",          2.59,"21,343","21,479",          0.99
4425031000,충청남도 계룡시 두마면,"7,032","2,484",          2.83,"3,432","3,600",          0.95,"6,889","2,481",          2.78,"3,355","3,534",          0.95,"7,076","2,726",          2.60,"3,466","3,610",          0.96
4425031500,충청남도 계룡시 엄사면,"19,117","7,507",          2.55,"9,340","9,777",          0.96,"18,647","7,524",          2.48,"9,136","9,511",          0.96,"18,498","7,752",          2.39,"9,072","9,426",          0.96
4425033000,충청남도 계룡시 신도안면,"8,826","2,605",          3.39,"4,523","4,303",          1.05,"8,774","2,638",          3.33,"4,501","4,273",          1.05,"8,630","2,655",          3.25,"4,497","4,133",          1.09
4425051000,충청남도 계룡시 금암동,"8,756","3,264",          2.68,"4,379","4,377",          1.00,"8,661","3,324",          2.61,"4,346","4,315",          1.01,"8,618","3,398",          2.54,"4,308","4,310",          1.00
4427000000,충청남도 당진시 ,"167,770","75,540",          2.22,"88,423","79,347",          1.11,"167,042","76,162",          2.19,"88,299","78,743",          1.12,"166,249","77,661",          2.14,"88,206","78,043",          1.13
4427025000,충청남도 당진시 합덕읍,"9,633","4,844",          1.99,"5,083","4,550",          1.12,"9,426","4,801",          1.96,"4,976","4,450",          1.12,"9,099","4,762",          1.91,"4,765","4,334",          1.10
4427025300,충청남도 당진시 송악읍,"29,983","13,753",          2.18,"16,606","13,377",          1.24,"30,449","13,944",          2.18,"16,815","13,634",          1.23,"30,259","14,085",          2.15,"16,760","13,499",          1.24
4427031000,충청남도 당진시 고대면,"5,681","2,789",          2.04,"2,893","2,788",          1.04,"5,583","2,789",          2.00,"2,841","2,742",          1.04,"5,498","2,811",          1.96,"2,805","2,693",          1.04
4427032000,충청남도 당진시 석문면,"9,740","5,373",          1.81,"5,498","4,242",          1.30,"9,673","5,451",          1.77,"5,521","4,152",          1.33,"9,701","5,739",          1.69,"5,704","3,997",          1.43
4427033000,충청남도 당진시 대호지면,"2,514","1,278",          1.97,"1,258","1,256",          1.00,"2,479","1,273",          1.95,"1,243","1,236",          1.01,"2,434","1,273",          1.91,"1,211","1,223",          0.99
4427034000,충청남도 당진시 정미면,"3,740","1,954",          1.91,"1,876","1,864",          1.01,"3,729","1,949",          1.91,"1,886","1,843",          1.02,"3,679","1,964",          1.87,"1,878","1,801",          1.04
4427035000,충청남도 당진시 면천면,"3,644","1,803",          2.02,"1,873","1,771",          1.06,"3,601","1,806",          1.99,"1,847","1,754",          1.05,"3,584","1,842",          1.95,"1,838","1,746",          1.05
4427036000,충청남도 당진시 순성면,"5,277","2,520",          2.09,"2,683","2,594",          1.03,"5,192","2,535",          2.05,"2,642","2,550",          1.04,"5,122","2,582",          1.98,"2,590","2,532",          1.02
4427037000,충청남도 당진시 우강면,"5,408","2,454",          2.20,"2,732","2,676",          1.02,"5,245","2,433",          2.16,"2,649","2,596",          1.02,"5,177","2,472",          2.09,"2,611","2,566",          1.02
4427038000,충청남도 당진시 신평면,"16,520","6,761",          2.44,"8,404","8,116",          1.04,"16,183","6,725",          2.41,"8,259","7,924",          1.04,"15,814","6,683",          2.37,"8,041","7,773",          1.03
4427039000,충청남도 당진시 송산면,"12,097","5,709",          2.12,"6,793","5,304",          1.28,"12,130","5,840",          2.08,"6,839","5,291",          1.29,"11,914","5,930",          2.01,"6,783","5,131",          1.32
4427051000,충청남도 당진시 당진1동,"24,271","11,111",          2.18,"12,764","11,507",          1.11,"23,971","11,166",          2.15,"12,641","11,330",          1.12,"24,406","11,656",          2.09,"12,977","11,429",          1.14
4427052000,충청남도 당진시 당진2동,"20,521","8,234",          2.49,"10,424","10,097",          1.03,"20,648","8,364",          2.47,"10,529","10,119",          1.04,"21,178","8,701",          2.43,"10,742","10,436",          1.03
4427053000,충청남도 당진시 당진3동,"18,741","6,957",          2.69,"9,536","9,205",          1.04,"18,733","7,086",          2.64,"9,611","9,122",          1.05,"18,384","7,161",          2.57,"9,501","8,883",          1.07
4471000000,충청남도 금산군 ,"53,222","25,588",          2.08,"26,836","26,386",          1.02,"52,257","25,521",          2.05,"26,309","25,948",          1.01,"51,413","25,897",          1.99,"25,928","25,485",          1.02
4471025000,충청남도 금산군 금산읍,"23,525","10,127",          2.32,"11,607","11,918",          0.97,"23,169","10,170",          2.28,"11,410","11,759",          0.97,"22,858","10,352",          2.21,"11,228","11,630",          0.97
4471031000,충청남도 금산군 금성면,"3,485","1,772",          1.97,"1,812","1,673",          1.08,"3,387","1,767",          1.92,"1,737","1,650",          1.05,"3,320","1,802",          1.84,"1,714","1,606",          1.07
4471032000,충청남도 금산군 제원면,"2,902","1,593",          1.82,"1,516","1,386",          1.09,"2,868","1,579",          1.82,"1,497","1,371",          1.09,"2,841","1,615",          1.76,"1,480","1,361",          1.09
4471033000,충청남도 금산군 부리면,"2,654","1,437",          1.85,"1,301","1,353",          0.96,"2,570","1,411",          1.82,"1,278","1,292",          0.99,"2,462","1,408",          1.75,"1,237","1,225",          1.01
4471034000,충청남도 금산군 군북면,"2,645","1,359",          1.95,"1,321","1,324",          1.00,"2,608","1,371",          1.90,"1,310","1,298",          1.01,"2,527","1,358",          1.86,"1,264","1,263",          1.00
4471035000,충청남도 금산군 남일면,"2,906","1,360",          2.14,"1,445","1,461",          0.99,"2,889","1,372",          2.11,"1,437","1,452",          0.99,"2,871","1,408",          2.04,"1,451","1,420",          1.02
4471036000,충청남도 금산군 남이면,"2,164","1,143",          1.89,"1,110","1,054",          1.05,"2,163","1,136",          1.90,"1,112","1,051",          1.06,"2,154","1,170",          1.84,"1,109","1,045",          1.06
4471037000,충청남도 금산군 진산면,"3,357","1,849",          1.82,"1,706","1,651",          1.03,"3,271","1,834",          1.78,"1,638","1,633",          1.00,"3,213","1,835",          1.75,"1,619","1,594",          1.02
4471038000,충청남도 금산군 복수면,"3,233","1,720",          1.88,"1,712","1,521",          1.13,"3,154","1,694",          1.86,"1,666","1,488",          1.12,"3,072","1,688",          1.82,"1,620","1,452",          1.12
4471039000,충청남도 금산군 추부면,"6,351","3,228",          1.97,"3,306","3,045",          1.09,"6,178","3,187",          1.94,"3,224","2,954",          1.09,"6,095","3,261",          1.87,"3,206","2,889",          1.11
4476000000,충청남도 부여군 ,"68,078","33,193",          2.05,"33,721","34,357",          0.98,"66,740","33,341",          2.00,"33,049","33,691",          0.98,"65,354","33,562",          1.95,"32,374","32,980",          0.98
4476025000,충청남도 부여군 부여읍,"21,705","9,834",          2.21,"10,746","10,959",          0.98,"20,975","9,811",          2.14,"10,411","10,564",          0.99,"20,330","9,848",          2.06,"10,095","10,235",          0.99
4476031000,충청남도 부여군 규암면,"11,544","5,296",          2.18,"5,720","5,824",          0.98,"11,961","5,575",          2.15,"5,876","6,085",          0.97,"12,027","5,716",          2.10,"5,923","6,104",          0.97
4476032000,충청남도 부여군 은산면,"3,966","1,948",          2.04,"1,981","1,985",          1.00,"3,852","1,970",          1.96,"1,918","1,934",          0.99,"3,780","1,982",          1.91,"1,899","1,881",          1.01
4476033000,충청남도 부여군 외산면,"2,459","1,326",          1.85,"1,203","1,256",          0.96,"2,418","1,333",          1.81,"1,166","1,252",          0.93,"2,382","1,342",          1.77,"1,176","1,206",          0.98
4476034000,충청남도 부여군 내산면,"1,621",829,          1.96,815,806,          1.01,"1,574",819,          1.92,789,785,          1.01,"1,555",837,          1.86,775,780,          0.99
4476035000,충청남도 부여군 구룡면,"2,487","1,258",          1.98,"1,196","1,291",          0.93,"2,462","1,262",          1.95,"1,200","1,262",          0.95,"2,378","1,250",          1.90,"1,161","1,217",          0.95
4476036000,충청남도 부여군 홍산면,"3,006","1,530",          1.96,"1,444","1,562",          0.92,"2,930","1,513",          1.94,"1,418","1,512",          0.94,"2,901","1,529",          1.90,"1,403","1,498",          0.94
4476037000,충청남도 부여군 옥산면,"1,491",790,          1.89,705,786,          0.90,"1,446",790,          1.83,690,756,          0.91,"1,427",785,          1.82,672,755,          0.89
4476038000,충청남도 부여군 남면,"1,972","1,043",          1.89,959,"1,013",          0.95,"1,913","1,029",          1.86,932,981,          0.95,"1,853","1,025",          1.81,897,956,          0.94
4476039000,충청남도 부여군 충화면,"1,215",675,          1.80,605,610,          0.99,"1,176",668,          1.76,595,581,          1.02,"1,138",672,          1.69,570,568,          1.00
4476040000,충청남도 부여군 양화면,"1,806","1,020",          1.77,869,937,          0.93,"1,773","1,029",          1.72,852,921,          0.93,"1,688","1,012",          1.67,798,890,          0.90
4476041000,충청남도 부여군 임천면,"3,000","1,614",          1.86,"1,472","1,528",          0.96,"2,951","1,623",          1.82,"1,456","1,495",          0.97,"2,899","1,624",          1.79,"1,429","1,470",          0.97
4476042000,충청남도 부여군 장암면,"2,932","1,517",          1.93,"1,452","1,480",          0.98,"2,823","1,504",          1.88,"1,403","1,420",          0.99,"2,763","1,503",          1.84,"1,369","1,394",          0.98
4476043000,충청남도 부여군 세도면,"3,386","1,760",          1.92,"1,729","1,657",          1.04,"3,248","1,746",          1.86,"1,665","1,583",          1.05,"3,174","1,764",          1.80,"1,615","1,559",          1.04
4476044000,충청남도 부여군 석성면,"3,187","1,547",          2.06,"1,663","1,524",          1.09,"3,057","1,498",          2.04,"1,584","1,473",          1.08,"2,923","1,486",          1.97,"1,511","1,412",          1.07
4476045000,충청남도 부여군 초촌면,"2,301","1,206",          1.91,"1,162","1,139",          1.02,"2,181","1,171",          1.86,"1,094","1,087",          1.01,"2,136","1,187",          1.80,"1,081","1,055",          1.02
4477000000,충청남도 서천군 ,"53,922","26,433",          2.04,"26,620","27,302",          0.98,"52,805","26,410",          2.00,"26,110","26,695",          0.98,"51,866","26,794",          1.94,"25,614","26,252",          0.98
4477025000,충청남도 서천군 장항읍,"11,588","5,612",          2.06,"5,790","5,798",          1.00,"11,311","5,614",          2.01,"5,660","5,651",          1.00,"11,126","5,705",          1.95,"5,553","5,573",          1.00
4477025300,충청남도 서천군 서천읍,"13,956","5,997",          2.33,"6,834","7,122",          0.96,"13,797","6,027",          2.29,"6,752","7,045",          0.96,"13,744","6,154",          2.23,"6,709","7,035",          0.95
4477031000,충청남도 서천군 마서면,"5,231","2,670",          1.96,"2,584","2,647",          0.98,"5,078","2,643",          1.92,"2,542","2,536",          1.00,"4,939","2,673",          1.85,"2,476","2,463",          1.01
4477032000,충청남도 서천군 화양면,"2,399","1,250",          1.92,"1,150","1,249",          0.92,"2,323","1,231",          1.89,"1,115","1,208",          0.92,"2,264","1,259",          1.80,"1,092","1,172",          0.93
4477033000,충청남도 서천군 기산면,"1,769",956,          1.85,849,920,          0.92,"1,729",963,          1.80,848,881,          0.96,"1,674",966,          1.73,818,856,          0.96
4477034000,충청남도 서천군 한산면,"2,692","1,450",          1.86,"1,277","1,415",          0.90,"2,600","1,441",          1.80,"1,225","1,375",          0.89,"2,540","1,449",          1.75,"1,185","1,355",          0.87
4477035000,충청남도 서천군 마산면,"1,557",788,          1.98,743,814,          0.91,"1,539",793,          1.94,738,801,          0.92,"1,494",807,          1.85,714,780,          0.92
4477036000,충청남도 서천군 시초면,"1,317",704,          1.87,647,670,          0.97,"1,309",707,          1.85,640,669,          0.96,"1,286",700,          1.84,630,656,          0.96
4477037000,충청남도 서천군 문산면,"1,311",714,          1.84,659,652,          1.01,"1,294",713,          1.81,657,637,          1.03,"1,262",724,          1.74,643,619,          1.04
4477038000,충청남도 서천군 판교면,"2,230","1,204",          1.85,"1,089","1,141",          0.95,"2,176","1,207",          1.80,"1,059","1,117",          0.95,"2,135","1,220",          1.75,"1,041","1,094",          0.95
4477039000,충청남도 서천군 종천면,"2,150","1,185",          1.81,"1,039","1,111",          0.94,"2,083","1,185",          1.76,"1,003","1,080",          0.93,"2,049","1,189",          1.72,991,"1,058",          0.94
4477040000,충청남도 서천군 비인면,"3,130","1,618",          1.93,"1,559","1,571",          0.99,"3,077","1,600",          1.92,"1,530","1,547",          0.99,"2,950","1,610",          1.83,"1,451","1,499",          0.97
4477041000,충청남도 서천군 서면,"4,592","2,285",          2.01,"2,400","2,192",          1.09,"4,489","2,286",          1.96,"2,341","2,148",          1.09,"4,403","2,338",          1.88,"2,311","2,092",          1.10
4479000000,충청남도 청양군 ,"32,296","16,274",          1.98,"16,271","16,025",          1.02,"31,717","16,296",          1.95,"15,997","15,720",          1.02,"30,948","16,378",          1.89,"15,691","15,257",          1.03
4479025000,충청남도 청양군 청양읍,"10,465","5,024",          2.08,"5,249","5,216",          1.01,"10,273","4,999",          2.06,"5,151","5,122",          1.01,"10,023","5,003",          2.00,"5,035","4,988",          1.01
4479031000,충청남도 청양군 운곡면,"2,258","1,184",          1.91,"1,119","1,139",          0.98,"2,218","1,202",          1.85,"1,096","1,122",          0.98,"2,162","1,220",          1.77,"1,080","1,082",          1.00
4479032000,충청남도 청양군 대치면,"2,285","1,181",          1.93,"1,180","1,105",          1.07,"2,292","1,199",          1.91,"1,195","1,097",          1.09,"2,276","1,219",          1.87,"1,197","1,079",          1.11
4479033000,충청남도 청양군 정산면,"3,700","1,884",          1.96,"1,897","1,803",          1.05,"3,614","1,885",          1.92,"1,865","1,749",          1.07,"3,598","1,947",          1.85,"1,868","1,730",          1.08
4479034000,충청남도 청양군 목면,"1,611",802,          2.01,820,791,          1.04,"1,594",809,          1.97,819,775,          1.06,"1,532",803,          1.91,800,732,          1.09
4479035000,충청남도 청양군 청남면,"2,041","1,050",          1.94,"1,049",992,          1.06,"1,970","1,031",          1.91,"1,015",955,          1.06,"1,927","1,038",          1.86,991,936,          1.06
4479036000,충청남도 청양군 장평면,"2,495","1,247",          2.00,"1,240","1,255",          0.99,"2,423","1,254",          1.93,"1,211","1,212",          1.00,"2,335","1,226",          1.90,"1,181","1,154",          1.02
4479037000,충청남도 청양군 남양면,"2,862","1,516",          1.89,"1,415","1,447",          0.98,"2,846","1,532",          1.86,"1,419","1,427",          0.99,"2,767","1,538",          1.80,"1,374","1,393",          0.99
4479038000,충청남도 청양군 화성면,"2,334","1,220",          1.91,"1,194","1,140",          1.05,"2,256","1,199",          1.88,"1,138","1,118",          1.02,"2,200","1,208",          1.82,"1,114","1,086",          1.03
4479039000,충청남도 청양군 비봉면,"2,245","1,166",          1.93,"1,108","1,137",          0.97,"2,231","1,186",          1.88,"1,088","1,143",          0.95,"2,128","1,176",          1.81,"1,051","1,077",          0.98
4480000000,충청남도 홍성군 ,"101,082","45,358",          2.23,"50,244","50,838",          0.99,"100,423","45,920",          2.19,"49,931","50,492",          0.99,"100,102","46,588",          2.15,"49,796","50,306",          0.99
4480025000,충청남도 홍성군 홍성읍,"39,359","17,510",          2.25,"19,594","19,765",          0.99,"38,834","17,774",          2.18,"19,277","19,557",          0.99,"38,232","17,860",          2.14,"18,957","19,275",          0.98
4480025300,충청남도 홍성군 광천읍,"9,157","4,643",          1.97,"4,501","4,656",          0.97,"8,758","4,510",          1.94,"4,301","4,457",          0.96,"8,520","4,497",          1.89,"4,173","4,347",          0.96
4480025600,충청남도 홍성군 홍북읍,"27,200","10,301",          2.64,"13,548","13,652",          0.99,"27,912","10,766",          2.59,"13,942","13,970",          1.00,"28,834","11,198",          2.57,"14,445","14,389",          1.00
4480032000,충청남도 홍성군 금마면,"3,533","1,797",          1.97,"1,770","1,763",          1.00,"3,506","1,817",          1.93,"1,761","1,745",          1.01,"3,500","1,863",          1.88,"1,778","1,722",          1.03
4480033000,충청남도 홍성군 홍동면,"3,493","1,605",          2.18,"1,780","1,713",          1.04,"3,495","1,627",          2.15,"1,787","1,708",          1.05,"3,432","1,658",          2.07,"1,726","1,706",          1.01
4480034000,충청남도 홍성군 장곡면,"3,032","1,597",          1.90,"1,454","1,578",          0.92,"3,003","1,602",          1.87,"1,447","1,556",          0.93,"2,919","1,596",          1.83,"1,400","1,519",          0.92
4480035000,충청남도 홍성군 은하면,"2,466","1,269",          1.94,"1,238","1,228",          1.01,"2,388","1,247",          1.91,"1,200","1,188",          1.01,"2,311","1,240",          1.86,"1,169","1,142",          1.02
4480036000,충청남도 홍성군 결성면,"2,228","1,178",          1.89,"1,083","1,145",          0.95,"2,157","1,151",          1.87,"1,054","1,103",          0.96,"2,103","1,164",          1.81,"1,033","1,070",          0.97
4480037000,충청남도 홍성군 서부면,"3,367","1,692",          1.99,"1,626","1,741",          0.93,"3,303","1,670",          1.98,"1,610","1,693",          0.95,"3,252","1,677",          1.94,"1,597","1,655",          0.96
4480038000,충청남도 홍성군 갈산면,"3,642","1,901",          1.92,"1,815","1,827",          0.99,"3,572","1,903",          1.88,"1,787","1,785",          1.00,"3,533","1,928",          1.83,"1,774","1,759",          1.01
4480039000,충청남도 홍성군 구항면,"3,605","1,865",          1.93,"1,835","1,770",          1.04,"3,495","1,853",          1.89,"1,765","1,730",          1.02,"3,466","1,907",          1.82,"1,744","1,722",          1.01
4481000000,충청남도 예산군 ,"80,083","38,060",          2.10,"40,171","39,912",          1.01,"79,238","38,290",          2.07,"39,806","39,432",          1.01,"78,084","38,946",          2.00,"39,156","38,928",          1.01
4481025000,충청남도 예산군 예산읍,"35,017","15,613",          2.24,"17,446","17,571",          0.99,"34,254","15,553",          2.20,"17,058","17,196",          0.99,"33,401","15,540",          2.15,"16,592","16,809",          0.99
4481025300,충청남도 예산군 삽교읍,"8,760","4,194",          2.09,"4,392","4,368",          1.01,"9,422","4,496",          2.10,"4,732","4,690",          1.01,"9,955","5,070",          1.96,"5,005","4,950",          1.01
4481031000,충청남도 예산군 대술면,"2,587","1,366",          1.89,"1,343","1,244",          1.08,"2,546","1,361",          1.87,"1,330","1,216",          1.09,"2,470","1,362",          1.81,"1,276","1,194",          1.07
4481032000,충청남도 예산군 신양면,"3,259","1,616",          2.02,"1,641","1,618",          1.01,"3,155","1,599",          1.97,"1,601","1,554",          1.03,"3,057","1,600",          1.91,"1,547","1,510",          1.02
4481033000,충청남도 예산군 광시면,"3,347","1,720",          1.95,"1,629","1,718",          0.95,"3,271","1,723",          1.90,"1,604","1,667",          0.96,"3,184","1,720",          1.85,"1,567","1,617",          0.97
4481034000,충청남도 예산군 대흥면,"1,796",980,          1.83,896,900,          1.00,"1,790",980,          1.83,894,896,          1.00,"1,769",984,          1.80,883,886,          1.00
4481035000,충청남도 예산군 응봉면,"2,614","1,275",          2.05,"1,347","1,267",          1.06,"2,555","1,303",          1.96,"1,318","1,237",          1.07,"2,537","1,334",          1.90,"1,320","1,217",          1.08
4481036000,충청남도 예산군 덕산면,"6,907","3,355",          2.06,"3,428","3,479",          0.99,"6,800","3,376",          2.01,"3,359","3,441",          0.98,"6,677","3,419",          1.95,"3,311","3,366",          0.98
4481037000,충청남도 예산군 봉산면,"2,611","1,327",          1.97,"1,327","1,284",          1.03,"2,561","1,312",          1.95,"1,299","1,262",          1.03,"2,502","1,314",          1.90,"1,260","1,242",          1.01
4481038000,충청남도 예산군 고덕면,"4,729","2,347",          2.01,"2,397","2,332",          1.03,"4,649","2,349",          1.98,"2,365","2,284",          1.04,"4,545","2,351",          1.93,"2,303","2,242",          1.03
4481039000,충청남도 예산군 신암면,"3,761","1,926",          1.95,"1,891","1,870",          1.01,"3,657","1,915",          1.91,"1,855","1,802",          1.03,"3,533","1,897",          1.86,"1,781","1,752",          1.02
4481040000,충청남도 예산군 오가면,"4,695","2,341",          2.01,"2,434","2,261",          1.08,"4,578","2,323",          1.97,"2,391","2,187",          1.09,"4,454","2,355",          1.89,"2,311","2,143",          1.08
4482500000,충청남도 태안군 ,"63,238","31,636",          2.00,"31,959","31,279",          1.02,"62,743","32,069",          1.96,"31,715","31,028",          1.02,"62,214","32,535",          1.91,"31,371","30,843",          1.02
4482525000,충청남도 태안군 태안읍,"29,286","13,239",          2.21,"14,788","14,498",          1.02,"29,578","13,700",          2.16,"14,944","14,634",          1.02,"29,525","14,004",          2.11,"14,915","14,610",          1.02
4482525300,충청남도 태안군 안면읍,"8,951","4,812",          1.86,"4,461","4,490",          0.99,"8,714","4,756",          1.83,"4,368","4,346",          1.01,"8,601","4,782",          1.80,"4,266","4,335",          0.98
4482531000,충청남도 태안군 고남면,"2,481","1,329",          1.87,"1,188","1,293",          0.92,"2,421","1,332",          1.82,"1,162","1,259",          0.92,"2,386","1,342",          1.78,"1,144","1,242",          0.92
4482532000,충청남도 태안군 남면,"4,652","2,586",          1.80,"2,464","2,188",          1.13,"4,501","2,518",          1.79,"2,341","2,160",          1.08,"4,312","2,428",          1.78,"2,230","2,082",          1.07
4482533000,충청남도 태안군 근흥면,"5,546","3,040",          1.82,"2,864","2,682",          1.07,"5,385","3,036",          1.77,"2,781","2,604",          1.07,"5,358","3,095",          1.73,"2,759","2,599",          1.06
4482534000,충청남도 태안군 소원면,"5,434","2,945",          1.85,"2,679","2,755",          0.97,"5,389","3,001",          1.80,"2,667","2,722",          0.98,"5,340","3,051",          1.75,"2,642","2,698",          0.98
